global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
11392,11392,45568,0.009124526754021645,3.8836188316345215,1.1900014877319336,0.011233238503336906,0.2421875,0.0001,14,0,60,41,1,12,0,0,0,0,0,0,0.46875,1,0.03,7.325643476718824e-06,0.0009376823650200095
11520,11520,46080,0.010827397927641869,32.16278839111328,1.2430996894836426,0.0023361165076494217,0.015625,0.0001,15,2,60,46,2,3,0,0,0,0,0,0,0.46875,1,0.03,6.8485025721543025e-06,0.0008766083292357507
11648,11648,46592,-0.0003082789480686188,16.368350982666016,1.2840698957443237,0.0004978068172931671,0.01953125,0.0001,11,0,64,45,5,3,0,0,0,0,0,0,0.5,1,0.03,6.894890525188657e-06,0.0008825459872241481
11776,11776,47104,0.004503398202359676,28.251949310302734,1.3086001873016357,0.0006781797856092453,0.01953125,0.0001,9,0,52,51,8,8,0,0,0,0,0,0,0.40625,1,0.03,6.946910442451326e-06,0.0008892045366337697
11904,11904,47616,-0.0016098469495773315,8.612791061401367,1.3321194648742676,0.0001740986481308937,0.0,0.0001,12,0,54,48,5,8,1,0,0,0,0,0,0.421875,1,0.03,6.84215809698685e-06,0.0008757962364143168
12032,12032,48128,0.0014121532440185547,1.5045900344848633,1.2891491651535034,0.0011002831161022186,0.01171875,0.0001,19,1,46,55,4,1,2,0,0,0,0,0,0.4296875,1,0.03,6.703164007859641e-06,0.0008580049930060341
12160,12160,48640,0.004255238920450211,35.91170883178711,1.3008302450180054,0.0004431251436471939,0.0,0.0001,11,1,61,47,2,6,0,0,0,0,0,0,0.4765625,1,0.03,6.632883184920502e-06,0.0008490090476698242
12288,12288,49152,-0.00163210928440094,44.9583625793457,1.3727235794067383,0.001497422344982624,0.01171875,0.0001,15,0,61,47,1,4,0,0,0,0,0,0,0.4765625,1,0.03,6.580778585174585e-06,0.0008423396589023469
12416,12416,49664,0.0007681772112846375,25.42964744567871,1.4218006134033203,0.0011812467128038406,0.00390625,0.0001,15,1,45,46,10,11,0,0,0,0,0,0,0.359375,1,0.03,6.3526214013620574e-06,0.0008131355393743434
12544,12544,50176,-0.00357651524245739,42.09413528442383,1.4475373029708862,0.0005127433687448502,0.0,0.0001,18,0,41,51,10,8,0,0,0,0,0,0,0.3984375,1,0.03,6.4502400043409125e-06,0.0008256307205556368
12672,12672,50688,0.007254414260387421,14.509479522705078,1.4926753044128418,0.018658138811588287,0.34765625,0.0001,16,3,47,49,4,8,1,0,0,0,0,0,0.3828125,1,0.03,5.994869205494524e-06,0.0007673432583032991
12800,12800,51200,0.020967084914445877,14.477882385253906,1.4960378408432007,0.006571720354259014,0.2109375,0.0001,27,1,39,38,13,10,0,0,0,0,0,0,0.3046875,1,0.03,6.088949067617477e-06,0.0007793854806550371
12928,12928,51712,0.0052965134382247925,19.63503074645996,1.5470566749572754,0.0007717646658420563,0.00390625,0.0001,30,1,50,27,13,7,0,0,0,0,0,0,0.390625,1,0.03,5.995082698717624e-06,0.0007673705854358559
13056,13056,52224,0.00013744458556175232,8.379279136657715,1.6252264976501465,0.002426168881356716,0.02734375,0.0001,31,2,42,30,11,11,1,0,0,0,0,0,0.328125,1,0.03,5.823677138749872e-06,0.0007454306737599836
13184,13184,52736,0.013900071382522583,4.012851238250732,1.7149845361709595,0.005140014924108982,0.078125,0.0001,28,7,40,28,16,8,1,0,0,0,0,0,0.3125,1,0.03,5.732388544288369e-06,0.0007337457336689113
13312,13312,53248,-0.0038628429174423218,51.45481491088867,1.763367772102356,0.0016662096604704857,0.0390625,0.0001,28,7,36,32,11,11,3,0,0,0,0,0,0.28125,1,0.03,5.5215714667156135e-06,0.0007067611477395985
13440,13440,53760,0.0011217836290597916,28.140714645385742,1.757931113243103,0.00012978445738554,0.0,0.0001,22,11,42,28,16,7,2,0,0,0,0,0,0.328125,1,0.03,5.459918376971018e-06,0.0006988695522522903
13568,13568,54272,0.00647492241114378,23.93987274169922,1.7178781032562256,0.0014360612258315086,0.00390625,0.0001,25,5,33,31,17,10,7,0,0,0,0,0,0.2578125,1,0.03,5.2993063626161074e-06,0.0006783112144148618
13696,13696,54784,0.012796860188245773,15.594079971313477,1.6550391912460327,0.004087462089955807,0.078125,0.0001,24,4,46,27,11,14,2,0,0,0,0,0,0.359375,1,0.03,5.273849648546047e-06,0.0006750527550138941
13824,13824,55296,0.003500940278172493,16.728797912597656,1.6483534574508667,0.0030860770493745804,0.09375,0.0001,24,6,43,32,13,8,2,0,0,0,0,0,0.3359375,1,0.03,5.047598932605979e-06,0.0006460926633735653
13952,13952,55808,-0.003387216478586197,26.258451461791992,1.6428208351135254,0.0010833628475666046,0.0,0.0001,22,4,52,26,13,7,4,0,0,0,0,0,0.40625,1,0.03,4.907619679528352e-06,0.0006281753189796291
14080,14080,56320,-0.0006519816815853119,5.7214155197143555,1.5931097269058228,0.0021614404395222664,0.0390625,0.0001,13,3,47,26,27,9,3,0,0,0,0,0,0.3671875,1,0.03,4.7705051109403485e-06,0.0006106246542003646
14208,14208,56832,-0.013952447101473808,21.90791893005371,1.590078353881836,0.002970663830637932,0.03125,0.0001,14,8,51,25,19,6,5,0,0,0,0,0,0.3984375,1,0.03,4.652847579222907e-06,0.0005955644901405321
