global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
12032,12032,48128,-0.005162782967090607,1.10040283203125,1.5456006526947021,0.004744609817862511,0.09765625,0.0001,12,23,40,2,14,37,0,0,0,0,0,0,0.3125,1,0.03,0.00015459606765944045,0.019788296660408378
12160,12160,48640,0.0066566914319992065,5.080195903778076,1.511157751083374,0.006163479760289192,0.19921875,0.0001,20,13,45,1,11,38,0,0,0,0,0,0,0.3515625,1,0.03,0.0025380754210573286,0.32487365389533807
12288,12288,49152,0.01946709305047989,2.729172706604004,1.4316351413726807,0.011306424625217915,0.27734375,0.0001,20,12,51,2,13,30,0,0,0,0,0,0,0.3984375,1,0.03,0.002442648618000476,0.3126590231040609
12416,12416,49664,0.002877466380596161,2.7089409828186035,1.4857733249664307,0.0068551478907465935,0.19921875,0.0001,8,22,58,0,16,24,0,0,0,0,0,0,0.453125,1,0.03,0.002464150430284917,0.3154112550764694
12544,12544,50176,0.011820189654827118,24.851024627685547,1.5272982120513916,0.004339300096035004,0.1328125,0.0001,9,18,47,0,20,34,0,0,0,0,0,0,0.3671875,1,0.03,0.00010489407776503867,0.01342644195392495
12672,12672,50688,-0.0007505044341087341,18.158143997192383,1.5549006462097168,0.0030537471175193787,0.046875,0.0001,23,18,38,1,20,27,1,0,0,0,0,0,0.296875,1,0.03,0.0031056246952800848,0.39751996099585085
12800,12800,51200,0.001666877418756485,13.844012260437012,1.5186837911605835,0.008872265927493572,0.22265625,0.0001,16,13,49,1,18,31,0,0,0,0,0,0,0.3828125,1,0.03,0.0001410202353611112,0.018050590126222232
12928,12928,51712,0.0031243115663528442,0.9758284091949463,1.4616504907608032,0.002913844771683216,0.03515625,0.0001,13,6,44,4,22,39,0,0,0,0,0,0,0.34375,1,0.03,0.0022395716998175885,0.28666517757665133
13056,13056,52224,0.01687198132276535,6.136931419372559,1.4934061765670776,0.007806062698364258,0.16796875,0.0001,14,10,51,3,19,31,0,0,0,0,0,0,0.3984375,1,0.03,0.0019323052800928053,0.24733507585187908
13184,13184,52736,-0.0020324457436800003,9.066835403442383,1.525876522064209,0.0004540514200925827,0.015625,0.0001,22,7,45,2,25,27,0,0,0,0,0,0,0.3515625,1,0.03,0.0003066542510623549,0.039251744135981426
13312,13312,53248,-0.011902876198291779,8.05716323852539,1.5116981267929077,0.0016833199188113213,0.390625,0.0001,22,2,44,3,24,33,0,0,0,0,0,0,0.34375,1,0.03,0.001970559686753859,0.25223163990449393
13440,13440,53760,0.04589764028787613,2.0687432289123535,1.5813310146331787,0.010324572212994099,0.31640625,0.0001,13,11,36,2,38,28,0,0,0,0,0,0,0.296875,1,0.03,0.0003275736773389326,0.041929430699383374
13568,13568,54272,0.00886867381632328,4.462015151977539,1.593467354774475,0.004651355557143688,0.11328125,0.0001,16,11,42,0,29,30,0,0,0,0,0,0,0.328125,1,0.03,0.0025071132105836114,0.32091049095470225
13696,13696,54784,0.0064532943069934845,0.8627020120620728,1.5696589946746826,0.010468016378581524,0.39453125,0.0001,14,10,38,3,37,26,0,0,0,0,0,0,0.296875,1,0.03,0.004856970654373072,0.6216922437597532
13824,13824,55296,0.03805164247751236,0.6681206226348877,1.6283890008926392,0.05578746646642685,0.49609375,0.0001,20,12,40,2,35,19,0,0,0,0,0,0,0.3125,1,0.03,0.007248890946982556,0.9278580412137671
13952,13952,55808,0.002095639705657959,2.4091110229492188,1.6315596103668213,0.014072821475565434,0.38671875,0.0001,12,17,23,2,44,30,0,0,0,0,0,0,0.34375,1,0.03,0.002598289060188108,0.33258099970407784
14080,14080,56320,0.004937168210744858,25.632850646972656,1.628208041191101,0.0020116260275244713,0.04296875,0.0001,19,21,21,1,35,31,0,0,0,0,0,0,0.2734375,1,0.03,0.0021072965591883985,0.269733959576115
14208,14208,56832,-0.00248553603887558,12.254533767700195,1.6468417644500732,0.0023156367242336273,0.04296875,0.0001,13,32,18,2,29,33,1,0,0,0,0,0,0.2578125,1,0.03,0.0018392859302593934,0.23542859907320235
14336,14336,57344,-0.013764318078756332,4.091107368469238,1.65346097946167,0.0012286817654967308,0.06640625,0.0001,15,28,24,2,28,31,0,0,0,0,0,0,0.2421875,1,0.03,0.0023822456375910406,0.3049274416116532
14464,14464,57856,0.008493699133396149,6.433374881744385,1.6821402311325073,0.007236180827021599,0.22265625,0.0001,10,27,21,3,24,43,0,0,0,0,0,0,0.3359375,1,0.03,0.0011483680034132249,0.14699110443689278
14592,14592,58368,0.042517468333244324,17.264738082885742,1.7337040901184082,0.019232721999287605,0.3671875,0.0001,8,40,29,4,18,29,0,0,0,0,0,0,0.3125,1,0.03,0.00010562602618335859,0.0135201313514699
14720,14720,58880,-0.0013186726719141006,34.03451156616211,1.7381815910339355,0.00541077833622694,0.1171875,0.0001,13,32,25,10,20,28,0,0,0,0,0,0,0.25,1,0.03,0.0011416351571398309,0.14612930011389835
14848,14848,59392,0.017798608168959618,17.17227554321289,1.7299467325210571,0.0023390501737594604,0.02734375,0.0001,10,27,30,8,14,37,2,0,0,0,0,0,0.2890625,1,0.03,0.0001290164933465121,0.01651411114835355
