global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
11008,11008,44032,0.0008555147796869278,11.96063232421875,1.4445617198944092,0.005577834323048592,0.22265625,0.0001,0,12,32,51,8,25,0,0,0,0,0,0,0.3984375,1,0.03,0.01682675629967889,2.153824806358898
11136,11136,44544,-0.009808741509914398,42.70692825317383,1.3937301635742188,0.005490457639098167,0.203125,0.0001,0,8,48,50,5,16,1,0,0,0,0,0,0.390625,1,0.03,0.006654337477584704,0.8517551971308421
11264,11264,45056,-0.0032958760857582092,15.728658676147461,1.354048252105713,0.0019428124651312828,0.03125,0.0001,0,2,49,43,16,16,2,0,0,0,0,0,0.3828125,1,0.03,0.014789924251545017,1.8931103041977622
11392,11392,45568,0.005469493567943573,10.627388000488281,1.3189043998718262,0.009002809412777424,0.234375,0.0001,0,2,43,62,4,17,0,0,0,0,0,0,0.484375,1,0.03,0.013307342424923263,1.7033398303901777
11520,11520,46080,-0.004142995923757553,2.1227622032165527,1.2771903276443481,0.00569117721170187,0.2890625,0.0001,0,6,59,46,9,7,1,0,0,0,0,0,0.4609375,1,0.03,0.013668283075276122,1.7495402336353436
11648,11648,46592,-0.005392029881477356,2.522844076156616,1.2196018695831299,0.004927878268063068,0.0703125,0.0001,1,10,57,39,8,12,1,0,0,0,0,0,0.4453125,1,0.03,0.019839712636894546,2.539483217522502
11776,11776,47104,-0.012792691588401794,14.456080436706543,1.156982660293579,0.004237264394760132,0.0390625,0.0001,0,2,69,40,7,10,0,0,0,0,0,0,0.5390625,1,0.03,0.01465363847091794,1.8756657242774963
11904,11904,47616,0.008700966835021973,19.45870018005371,1.1485142707824707,0.007327659986913204,0.16796875,0.0001,0,9,70,31,11,6,1,0,0,0,0,0,0.546875,1,0.03,0.005294257826108151,0.6776650017418433
12032,12032,48128,0.0019727349281311035,41.3940315246582,1.175987720489502,0.0025055157020688057,0.07421875,0.0001,1,3,78,25,16,4,1,0,0,0,0,0,0.609375,1,0.03,0.010435396786988349,1.3357307887345087
12160,12160,48640,-0.0006256848573684692,7.507997989654541,1.0936760902404785,0.0044797565788030624,0.0625,0.0001,0,6,77,25,12,7,1,0,0,0,0,0,0.6015625,1,0.03,0.017586367330295616,2.251055018277839
12288,12288,49152,-0.0013250485062599182,20.608097076416016,1.0599665641784668,0.00014337990432977676,0.0,0.0001,0,0,91,19,10,6,2,0,0,0,0,0,0.7109375,1,0.03,0.01188391230380148,1.5211407748865895
12416,12416,49664,-0.0033088698983192444,8.527995109558105,1.135084629058838,0.0012523867189884186,0.01171875,0.0001,0,9,88,18,8,5,0,0,0,0,0,0,0.6875,1,0.03,0.013005292998286677,1.6646775037806947
12544,12544,50176,0.009687796235084534,13.084976196289062,1.1452021598815918,0.0031806835904717445,0.0546875,0.0001,0,5,77,20,18,7,1,0,0,0,0,0,0.6015625,1,0.03,0.013277236852673013,1.6994863171421457
12672,12672,50688,0.05898329243063927,29.532249450683594,1.268028974533081,0.017851870507001877,0.34375,0.0001,0,2,85,27,9,3,2,0,0,0,0,0,0.6640625,1,0.03,0.011645681965546828,1.490647291589994
12800,12800,51200,0.034956421703100204,16.242198944091797,1.367661476135254,0.0068118153139948845,0.25390625,0.0001,0,9,55,45,12,3,4,0,0,0,0,0,0.4296875,1,0.03,0.008200663412708309,1.0496849168266635
12928,12928,51712,-0.0026135966181755066,25.211217880249023,1.3784016370773315,0.0005942666903138161,0.0,0.0001,0,7,53,37,15,10,6,0,0,0,0,0,0.4140625,1,0.03,0.016842716621340514,2.155867727531586
13056,13056,52224,-0.0034202374517917633,3.2284884452819824,1.318267822265625,0.0027820980176329613,0.03125,0.0001,0,8,64,34,8,12,2,0,0,0,0,0,0.5,1,0.03,0.017471096203735215,2.2363003140781075
13184,13184,52736,-0.00903628021478653,8.123357772827148,1.2526650428771973,0.004353941418230534,0.14453125,0.0001,0,12,55,42,15,2,2,0,0,0,0,0,0.4296875,1,0.03,0.013615027496143739,1.7427235195063986
13312,13312,53248,-0.009943798184394836,12.334455490112305,1.2553696632385254,0.001256926916539669,0.01171875,0.0001,0,5,64,38,15,5,1,0,0,0,0,0,0.5,1,0.03,0.013148381095106743,1.682992780173663
13440,13440,53760,0.029146559536457062,8.273188591003418,1.234322190284729,0.0162114966660738,0.63671875,0.0001,0,7,58,47,10,6,0,0,0,0,0,0,0.453125,1,0.03,0.013591652880904803,1.7397315687558148
13568,13568,54272,0.041933007538318634,40.00536346435547,1.374920129776001,0.02067520096898079,0.4609375,0.0001,0,11,62,30,19,5,1,0,0,0,0,0,0.484375,1,0.03,0.008408583999198527,1.0762987518974114
13696,13696,54784,0.029298193752765656,34.761260986328125,1.4428670406341553,0.008402733132243156,0.2421875,0.0001,0,12,57,39,18,2,0,0,0,0,0,0,0.4453125,1,0.03,0.001135931291628367,0.14539920532843098
13824,13824,55296,-0.002079285681247711,30.21730613708496,1.503937005996704,0.002210094593465328,0.07421875,0.0001,0,17,37,41,25,5,3,0,0,0,0,0,0.3203125,1,0.03,0.005060570694695343,0.6477530489210039
13952,13952,55808,0.006526082754135132,16.46491050720215,1.4844701290130615,0.0037759728729724884,0.09765625,0.0001,1,11,52,34,21,8,1,0,0,0,0,0,0.40625,1,0.03,0.01628723667590748,2.0847662945161574
14080,14080,56320,-0.0051299408078193665,7.117525100708008,1.4606857299804688,0.0010365303605794907,0.0078125,0.0001,0,9,56,28,26,7,2,0,0,0,0,0,0.4375,1,0.03,0.011626390986066326,1.4881780462164897
14208,14208,56832,-0.0014127157628536224,25.698116302490234,1.4837627410888672,0.0007046554237604141,0.01953125,0.0001,0,11,50,46,12,6,3,0,0,0,0,0,0.390625,1,0.03,0.010923543090711973,1.3982135156111326
14336,14336,57344,0.010581359267234802,10.85619831085205,1.5536701679229736,0.001650976948440075,0.0234375,0.0001,0,16,55,35,16,4,2,0,0,0,0,0,0.4296875,1,0.03,0.0015336219937580609,0.1963036152010318
14464,14464,57856,0.0037204325199127197,14.243879318237305,1.6255698204040527,0.0033204415813088417,0.046875,0.0001,0,19,42,35,23,6,3,0,0,0,0,0,0.328125,1,0.03,0.004846863365855825,0.6203985108295456
14592,14592,58368,0.008900105953216553,4.816867351531982,1.6805740594863892,0.005486580543220043,0.02734375,0.0001,2,16,47,29,26,5,3,0,0,0,0,0,0.3671875,1,0.03,0.001230468519452188,0.15749997048988007
14720,14720,58880,0.0016364827752113342,55.478179931640625,1.7212376594543457,0.0006946036592125893,0.0234375,0.0001,0,21,43,23,22,13,6,0,0,0,0,0,0.3359375,1,0.03,0.010768177983663918,1.3783267819089815
14848,14848,59392,-0.0028745420277118683,6.9508867263793945,1.7503759860992432,0.0004557128995656967,0.0,0.0001,1,29,36,26,14,16,6,0,0,0,0,0,0.28125,1,0.03,0.00548641168757058,0.7022606960090343
14976,14976,59904,-0.008774995803833008,10.017082214355469,1.8046200275421143,0.0028786268085241318,0.0078125,0.0001,1,22,36,28,23,13,5,0,0,0,0,0,0.28125,1,0.03,0.005960680335192592,0.7629670829046518
15104,15104,60416,0.01838679239153862,2.4947586059570312,1.8461005687713623,0.0030081458389759064,0.03515625,0.0001,4,13,34,32,24,13,8,0,0,0,0,0,0.265625,1,0.03,0.0015656891562230157,0.20040821199654602
15232,15232,60928,-0.002486754208803177,1.8022180795669556,1.9008543491363525,0.0068010203540325165,0.140625,0.0001,6,17,32,26,20,13,14,0,0,0,0,0,0.25,1,0.03,0.0035245984529410634,0.4511486019764561
