global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,episode_flag_get,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
37624,37624,150496,238,253,1012,1019.0,0.0,1019.0,1125,1125,613.2173913043479,0,23,0,1000000,3000,4
37666,37666,150664,239,42,168,238.0,0.0,238.0,304,304,145.45238095238096,0,7,0,1000000,3000,4
37763,37763,151052,240,97,388,627.0,0.0,627.0,703,703,365.08247422680415,0,15,0,1000000,3000,4
37867,37867,151468,241,104,416,602.0,0.0,602.0,678,678,387.59615384615387,0,14,0,1000000,3000,4
38004,38004,152016,242,137,548,640.0,0.0,640.0,722,722,517.3430656934306,0,15,0,1000000,3000,4
38190,38190,152760,243,186,744,1034.0,0.0,1034.0,1126,1126,547.5215053763441,0,23,0,1000000,3000,4
38228,38228,152912,244,38,152,238.0,0.0,238.0,302,302,149.89473684210526,0,7,0,1000000,3000,4
38273,38273,153092,245,45,180,241.0,0.0,241.0,307,307,139.15555555555557,0,7,0,1000000,3000,4
38377,38377,153508,246,104,416,647.0,0.0,647.0,722,722,366.7019230769231,0,15,0,1000000,3000,4
38429,38429,153716,247,52,208,218.0,0.0,218.0,285,285,148.8846153846154,0,6,0,1000000,3000,4
38598,38598,154392,248,169,676,729.0,0.0,729.0,819,819,498.0887573964497,0,17,0,1000000,3000,4
38708,38708,154832,249,110,440,618.0,0.0,618.0,697,697,390.58181818181816,0,14,0,1000000,3000,4
38798,38798,155192,250,90,360,629.0,0.0,629.0,703,703,374.25555555555553,0,15,0,1000000,3000,4
38838,38838,155352,251,40,160,242.0,0.0,242.0,308,308,145.775,0,7,0,1000000,3000,4
39087,39087,156348,252,249,996,1129.0,0.0,1129.0,1236,1236,750.1325301204819,0,25,0,1000000,3000,4
39399,39399,157596,253,312,1248,1007.0,0.0,1007.0,1125,1125,673.6025641025641,0,23,0,1000000,3000,4
39509,39509,158036,254,110,440,627.0,0.0,627.0,707,707,363.43636363636364,0,15,0,1000000,3000,4
39616,39616,158464,255,107,428,598.0,0.0,598.0,676,676,383.7102803738318,0,14,0,1000000,3000,4
39709,39709,158836,256,93,372,628.0,0.0,628.0,704,704,355.0967741935484,0,15,0,1000000,3000,4
39752,39752,159008,257,43,172,231.0,0.0,231.0,295,295,156.72093023255815,0,6,0,1000000,3000,4
39793,39793,159172,258,41,164,237.0,0.0,237.0,302,302,147.6341463414634,0,7,0,1000000,3000,4
39975,39975,159900,259,182,728,1035.0,0.0,1035.0,1127,1127,667.6868131868132,0,23,0,1000000,3000,4
40011,40011,160044,260,36,144,248.0,0.0,248.0,313,313,148.97222222222223,0,7,0,1000000,3000,4
40260,40260,161040,261,249,996,1326.0,0.0,1326.0,1433,1433,766.3092369477912,0,29,0,1000000,3000,4
40298,40298,161192,262,38,152,232.0,0.0,232.0,296,296,170.52631578947367,0,6,0,1000000,3000,4
40458,40458,161832,263,160,640,811.0,0.0,811.0,898,898,555.775,0,18,0,1000000,3000,4
40557,40557,162228,264,99,396,621.0,0.0,621.0,697,697,368.75757575757575,0,14,0,1000000,3000,4
40664,40664,162656,265,107,428,616.0,0.0,616.0,695,695,387.6355140186916,0,14,0,1000000,3000,4
40806,40806,163224,266,142,568,815.0,0.0,815.0,898,899,594.443661971831,0,18,0,1000000,3000,4
40848,40848,163392,267,42,168,231.0,0.0,231.0,297,297,157.0952380952381,0,6,0,1000000,3000,4
41049,41049,164196,268,201,804,803.0,0.0,803.0,898,899,545.0696517412936,0,18,0,1000000,3000,4
41084,41084,164336,269,35,140,244.0,0.0,244.0,309,309,149.77142857142857,0,7,0,1000000,3000,4
41158,41158,164632,270,74,296,612.0,0.0,612.0,684,684,338.7972972972973,0,14,0,1000000,3000,4
41335,41335,165340,271,177,708,1037.0,0.0,1037.0,1128,1128,608.5028248587571,0,23,0,1000000,3000,4
41396,41396,165584,272,61,244,606.0,0.0,606.0,676,676,324.6885245901639,0,14,0,1000000,3000,4
41495,41495,165980,273,99,396,731.0,0.0,731.0,808,808,332.85858585858585,0,17,0,1000000,3000,4
41527,41527,166108,274,32,128,250.0,0.0,250.0,313,313,150.9375,0,7,0,1000000,3000,4
41564,41564,166256,275,37,148,245.0,0.0,245.0,310,310,136.3783783783784,0,7,0,1000000,3000,4
41670,41670,166680,276,106,424,604.0,0.0,604.0,681,681,377.5188679245283,0,14,0,1000000,3000,4
41754,41754,167016,277,84,336,620.0,0.0,620.0,694,694,360.67857142857144,0,14,0,1000000,3000,4
41844,41844,167376,278,90,360,621.0,0.0,621.0,695,695,392.53333333333336,0,14,0,1000000,3000,4
41875,41875,167500,279,31,124,252.0,0.0,252.0,316,316,156.83870967741936,0,7,0,1000000,3000,4
42030,42030,168120,280,155,620,813.0,0.0,813.0,898,899,546.5870967741936,0,18,0,1000000,3000,4
42230,42230,168920,281,200,800,1034.0,0.0,1034.0,1129,1129,604.19,0,23,0,1000000,3000,4
42329,42329,169316,282,99,396,603.0,0.0,603.0,679,679,415.52525252525254,0,14,0,1000000,3000,4
42369,42369,169476,283,40,160,245.0,0.0,245.0,310,310,143.325,0,7,0,1000000,3000,4
42624,42624,170496,284,255,1020,793.0,0.0,793.0,898,898,659.7176470588236,0,18,0,1000000,3000,4
42803,42803,171212,285,179,716,1035.0,0.0,1035.0,1126,1126,662.9385474860335,0,23,0,1000000,3000,4
43008,43008,172032,286,205,820,1028.0,0.0,1028.0,1124,1124,674.3658536585366,0,23,0,1000000,3000,4
43041,43041,172164,287,33,132,246.0,0.0,246.0,309,309,158.3030303030303,0,7,0,1000000,3000,4
43080,43080,172320,288,39,156,245.0,0.0,245.0,310,310,141.43589743589743,0,7,0,1000000,3000,4
43299,43299,173196,289,219,876,1030.0,0.0,1030.0,1129,1129,597.2374429223744,0,23,0,1000000,3000,4
43334,43334,173336,290,35,140,246.0,0.0,246.0,311,311,151.74285714285713,0,7,0,1000000,3000,4
43526,43526,174104,291,192,768,1579.0,0.0,1579.0,1674,1674,793.4166666666666,0,34,0,1000000,3000,4
43561,43561,174244,292,35,140,249.0,0.0,249.0,313,313,149.85714285714286,0,7,0,1000000,3000,4
43592,43592,174368,293,31,124,247.0,0.0,247.0,311,311,153.93548387096774,0,7,0,1000000,3000,4
43626,43626,174504,294,34,136,237.0,0.0,237.0,301,301,164.2941176470588,0,7,0,1000000,3000,4
43671,43671,174684,295,45,180,221.0,0.0,221.0,287,287,164.35555555555555,0,6,0,1000000,3000,4
44015,44015,176060,296,344,1376,1002.0,0.0,1002.0,1126,1126,720.8662790697674,0,23,0,1000000,3000,4
44054,44054,176216,297,39,156,232.0,0.0,232.0,296,296,170.64102564102564,0,6,0,1000000,3000,4
44127,44127,176508,298,73,292,634.0,0.0,634.0,706,706,379.0821917808219,0,15,0,1000000,3000,4
44242,44242,176968,299,115,460,603.0,0.0,603.0,684,684,392.6521739130435,0,14,0,1000000,3000,4
44418,44418,177672,300,176,704,1316.0,0.0,1316.0,1407,1407,679.7443181818181,0,29,0,1000000,3000,4
44729,44729,178916,301,311,1244,1008.0,0.0,1008.0,1125,1125,708.8778135048232,0,23,0,1000000,3000,4
44772,44772,179088,302,43,172,225.0,0.0,225.0,290,290,162.93023255813952,0,6,0,1000000,3000,4
45090,45090,180360,303,318,1272,1112.0,0.0,1112.0,1231,1231,766.1729559748428,0,25,0,1000000,3000,4
45181,45181,180724,304,91,364,625.0,0.0,625.0,700,700,359.75824175824175,0,15,0,1000000,3000,4
45305,45305,181220,305,124,496,580.0,0.0,580.0,661,661,413.14516129032256,0,14,0,1000000,3000,4
45334,45334,181336,306,29,116,252.0,0.0,252.0,315,315,160.51724137931035,0,7,0,1000000,3000,4
45672,45672,182688,307,338,1352,1108.0,0.0,1108.0,1232,1232,684.0887573964498,0,25,0,1000000,3000,4
45713,45713,182852,308,41,164,239.0,0.0,239.0,304,304,148.1219512195122,0,7,0,1000000,3000,4
45854,45854,183416,309,141,564,603.0,0.0,603.0,687,687,448.98581560283685,0,14,0,1000000,3000,4
45885,45885,183540,310,31,124,244.0,0.0,244.0,307,307,159.29032258064515,0,7,0,1000000,3000,4
46207,46207,184828,311,322,1288,1016.0,0.0,1016.0,1137,1137,703.9254658385094,0,23,0,1000000,3000,4
46364,46364,185456,312,157,628,740.0,0.0,740.0,828,828,472.7070063694268,0,17,0,1000000,3000,4
46680,46680,186720,313,316,1264,780.0,0.0,780.0,898,898,593.9240506329114,0,18,0,1000000,3000,4
46718,46718,186872,314,38,152,240.0,0.0,240.0,304,304,156.18421052631578,0,7,0,1000000,3000,4
46760,46760,187040,315,42,168,227.0,0.0,227.0,291,291,159.0952380952381,0,6,0,1000000,3000,4
47027,47027,188108,316,267,1068,790.0,0.0,790.0,898,898,636.7490636704119,0,18,0,1000000,3000,4
47069,47069,188276,317,42,168,235.0,0.0,235.0,300,300,146.42857142857142,0,7,0,1000000,3000,4
47221,47221,188884,318,152,608,761.0,0.0,761.0,848,848,498.5263157894737,0,17,0,1000000,3000,4
47334,47334,189336,319,113,452,611.0,0.0,611.0,690,690,371.6371681415929,0,14,0,1000000,3000,4
47626,47626,190504,320,292,1168,1296.0,0.0,1296.0,1411,1411,716.4897260273973,0,29,0,1000000,3000,4
47666,47666,190664,321,40,160,231.0,0.0,231.0,296,296,160.35,0,6,0,1000000,3000,4
47705,47705,190820,322,39,156,235.0,0.0,235.0,300,300,154.17948717948718,0,7,0,1000000,3000,4
48006,48006,192024,323,301,1204,1298.0,0.0,1298.0,1415,1415,743.1295681063123,0,29,0,1000000,3000,4
48046,48046,192184,324,40,160,233.0,0.0,233.0,297,297,164.5,0,6,0,1000000,3000,4
48214,48214,192856,325,168,672,810.0,0.0,810.0,898,898,576.3630952380952,0,18,0,1000000,3000,4
48253,48253,193012,326,39,156,236.0,0.0,236.0,299,299,155.33333333333334,0,6,0,1000000,3000,4
48706,48706,194824,327,453,1812,982.0,0.0,982.0,1129,1129,709.4150110375276,0,23,0,1000000,3000,4
48798,48798,195192,328,92,368,625.0,0.0,625.0,700,700,369.5978260869565,0,15,0,1000000,3000,4
49266,49266,197064,329,468,1872,977.0,0.0,977.0,1126,1126,651.008547008547,0,23,0,1000000,3000,4
49304,49304,197216,330,38,152,240.0,0.0,240.0,304,304,155.1578947368421,0,7,0,1000000,3000,4
49564,49564,198256,331,260,1040,1028.0,0.0,1028.0,1137,1137,623.0346153846153,0,23,0,1000000,3000,4
49953,49953,199812,332,389,1556,1874.0,0.0,1874.0,2008,2008,958.4678663239074,0,41,0,1000000,3000,4
49988,49988,199952,333,35,140,241.0,0.0,241.0,304,304,163.71428571428572,0,7,0,1000000,3000,4
50171,50171,200684,334,183,732,807.0,0.0,807.0,898,899,582.2622950819672,0,18,0,1000000,3000,4
50210,50210,200840,335,39,156,243.0,0.0,243.0,307,307,152.51282051282053,0,7,0,1000000,3000,4
50501,50501,202004,336,291,1164,1107.0,0.0,1107.0,1221,1221,729.7010309278351,0,25,0,1000000,3000,4
50612,50612,202448,337,111,444,598.0,0.0,598.0,677,677,389.4684684684685,0,14,0,1000000,3000,4
50649,50649,202596,338,37,148,244.0,0.0,244.0,308,308,148.05405405405406,0,7,0,1000000,3000,4
50789,50789,203156,339,140,560,776.0,0.0,776.0,861,861,518.3071428571428,0,18,0,1000000,3000,4
50827,50827,203308,340,38,152,240.0,0.0,240.0,304,304,152.78947368421052,0,7,0,1000000,3000,4
50924,50924,203696,341,97,388,619.0,0.0,619.0,696,696,367.37113402061857,0,14,0,1000000,3000,4
51103,51103,204412,342,179,716,632.0,0.0,632.0,722,723,468.54748603351953,0,15,0,1000000,3000,4
51610,51610,206440,343,507,2028,1274.0,0.0,1274.0,1433,1433,711.6153846153846,0,29,0,1000000,3000,4
51739,51739,206956,344,129,516,743.0,0.0,743.0,825,825,485.26356589147287,0,17,0,1000000,3000,4
51840,51840,207360,345,101,404,628.0,0.0,628.0,706,706,379.48514851485146,0,15,0,1000000,3000,4
51931,51931,207724,346,91,364,631.0,0.0,631.0,706,706,350.8241758241758,0,15,0,1000000,3000,4
52186,52186,208744,347,255,1020,1134.0,0.0,1134.0,1242,1242,663.278431372549,0,25,0,1000000,3000,4
52333,52333,209332,348,147,588,1041.0,0.0,1041.0,1126,1126,592.7551020408164,0,23,0,1000000,3000,4
52368,52368,209472,349,35,140,243.0,0.0,243.0,306,306,151.74285714285713,0,7,0,1000000,3000,4
52401,52401,209604,350,33,132,251.0,0.0,251.0,315,315,151.1818181818182,0,7,0,1000000,3000,4
52495,52495,209980,351,94,376,622.0,0.0,622.0,698,698,366.47872340425533,0,14,0,1000000,3000,4
52528,52528,210112,352,33,132,251.0,0.0,251.0,315,315,150.6060606060606,0,7,0,1000000,3000,4
52803,52803,211212,353,275,1100,1674.0,0.0,1674.0,1786,1786,846.4945454545455,0,36,0,1000000,3000,4
52884,52884,211536,354,81,324,625.0,0.0,625.0,698,698,344.037037037037,0,14,0,1000000,3000,4
53051,53051,212204,355,167,668,709.0,0.0,709.0,799,799,498.41317365269464,0,16,0,1000000,3000,4
53266,53266,213064,356,215,860,1322.0,0.0,1322.0,1422,1422,770.1627906976744,0,29,0,1000000,3000,4
53351,53351,213404,357,85,340,628.0,0.0,628.0,701,701,386.6470588235294,0,15,0,1000000,3000,4
53578,53578,214312,358,227,908,1423.0,0.0,1423.0,1526,1526,785.9735682819384,0,31,0,1000000,3000,4
53735,53735,214940,359,157,628,812.0,0.0,812.0,898,899,614.5095541401274,0,18,0,1000000,3000,4
53880,53880,215520,360,145,580,779.0,0.0,779.0,865,865,547.3724137931034,0,18,0,1000000,3000,4
53914,53914,215656,361,34,136,246.0,0.0,246.0,310,310,145.7058823529412,0,7,0,1000000,3000,4
54208,54208,216832,362,294,1176,1298.0,0.0,1298.0,1411,1411,732.1088435374149,0,29,0,1000000,3000,4
54581,54581,218324,363,373,1492,2342.0,0.0,2342.0,2472,2472,1183.5067024128687,0,50,0,1000000,3000,4
54660,54660,218640,364,79,316,623.0,0.0,623.0,695,695,363.49367088607596,0,14,0,1000000,3000,4
54834,54834,219336,365,174,696,1034.0,0.0,1034.0,1124,1124,565.8850574712644,0,23,0,1000000,3000,4
54933,54933,219732,366,99,396,618.0,0.0,618.0,693,693,396.14141414141415,0,14,0,1000000,3000,4
55011,55011,220044,367,78,312,609.0,0.0,609.0,682,682,328.20512820512823,0,14,0,1000000,3000,4
55055,55055,220220,368,44,176,227.0,0.0,227.0,293,293,159.72727272727272,0,6,0,1000000,3000,4
55214,55214,220856,369,159,636,758.0,0.0,758.0,846,846,510.23899371069183,0,17,0,1000000,3000,4
55447,55447,221788,370,233,932,1035.0,0.0,1035.0,1137,1137,606.6137339055794,0,23,0,1000000,3000,4
55588,55588,222352,371,141,564,1043.0,0.0,1043.0,1127,1127,565.3475177304964,0,23,0,1000000,3000,4
55744,55744,222976,372,156,624,1329.0,0.0,1329.0,1416,1416,733.9102564102565,0,29,0,1000000,3000,4
55944,55944,223776,373,200,800,1328.0,0.0,1328.0,1425,1425,667.43,0,29,0,1000000,3000,4
55977,55977,223908,374,33,132,246.0,0.0,246.0,310,310,151.27272727272728,0,7,0,1000000,3000,4
56008,56008,224032,375,31,124,246.0,0.0,246.0,310,310,154.38709677419354,0,7,0,1000000,3000,4
56138,56138,224552,376,130,520,1045.0,0.0,1045.0,1125,1125,570.6615384615385,0,23,0,1000000,3000,4
56244,56244,224976,377,106,424,592.0,0.0,592.0,671,671,410.79245283018867,0,14,0,1000000,3000,4
56306,56306,225224,378,62,248,610.0,0.0,610.0,680,680,332.4516129032258,0,14,0,1000000,3000,4
56339,56339,225356,379,33,132,246.0,0.0,246.0,310,310,146.33333333333334,0,7,0,1000000,3000,4
56514,56514,226056,380,175,700,742.0,0.0,742.0,835,835,502.6457142857143,0,17,0,1000000,3000,4
56608,56608,226432,381,94,376,717.0,0.0,717.0,792,792,401.09574468085106,0,16,0,1000000,3000,4
56648,56648,226592,382,40,160,237.0,0.0,237.0,301,301,147.25,0,7,0,1000000,3000,4
56974,56974,227896,383,326,1304,1315.0,0.0,1315.0,1438,1438,729.4018404907976,0,29,0,1000000,3000,4
57355,57355,229420,384,381,1524,1377.0,0.0,1377.0,1509,1509,737.9107611548557,0,31,0,1000000,3000,4
57439,57439,229756,385,84,336,635.0,0.0,635.0,708,708,381.9166666666667,0,15,0,1000000,3000,4
57508,57508,230032,386,69,276,612.0,0.0,612.0,683,683,329.0289855072464,0,14,0,1000000,3000,4
57607,57607,230428,387,99,396,612.0,0.0,612.0,689,689,392.050505050505,0,14,0,1000000,3000,4
57706,57706,230824,388,99,396,618.0,0.0,618.0,695,695,333.09090909090907,0,14,0,1000000,3000,4
57867,57867,231468,389,161,644,740.0,0.0,740.0,828,828,504.4782608695652,0,17,0,1000000,3000,4
57911,57911,231644,390,44,176,227.0,0.0,227.0,292,292,155.11363636363637,0,6,0,1000000,3000,4
58237,58237,232948,391,326,1304,1301.0,0.0,1301.0,1424,1424,710.6625766871166,0,29,0,1000000,3000,4
58444,58444,233776,392,207,828,1325.0,0.0,1325.0,1424,1424,703.8743961352657,0,29,0,1000000,3000,4
58481,58481,233924,393,37,148,236.0,0.0,236.0,301,301,155.64864864864865,0,7,0,1000000,3000,4
58606,58606,234424,394,125,500,734.0,0.0,734.0,816,816,495.384,0,17,0,1000000,3000,4
58736,58736,234944,395,130,520,1069.0,0.0,1069.0,1152,1152,565.3615384615384,0,24,0,1000000,3000,4
58769,58769,235076,396,33,132,249.0,0.0,249.0,313,313,153.15151515151516,0,7,0,1000000,3000,4
58952,58952,235808,397,183,732,1044.0,0.0,1044.0,1137,1137,583.8032786885246,0,23,0,1000000,3000,4
58984,58984,235936,398,32,128,246.0,0.0,246.0,310,310,156.84375,0,7,0,1000000,3000,4
59081,59081,236324,399,97,388,612.0,0.0,612.0,688,688,390.6701030927835,0,14,0,1000000,3000,4
59255,59255,237020,400,174,696,1324.0,0.0,1324.0,1414,1414,737.2126436781609,0,29,0,1000000,3000,4
59293,59293,237172,401,38,152,238.0,0.0,238.0,303,303,162.6578947368421,0,7,0,1000000,3000,4
59520,59520,238080,402,227,908,1314.0,0.0,1314.0,1415,1415,689.9251101321586,0,29,0,1000000,3000,4
59551,59551,238204,403,31,124,249.0,0.0,249.0,313,313,156.1290322580645,0,7,0,1000000,3000,4
59660,59660,238640,404,109,436,613.0,0.0,613.0,692,692,378.6697247706422,0,14,0,1000000,3000,4
59690,59690,238760,405,30,120,246.0,0.0,246.0,310,310,158.46666666666667,0,7,0,1000000,3000,4
59721,59721,238884,406,31,124,247.0,0.0,247.0,311,311,153.3548387096774,0,7,0,1000000,3000,4
59808,59808,239232,407,87,348,626.0,0.0,626.0,700,700,389.1034482758621,0,15,0,1000000,3000,4
59889,59889,239556,408,81,324,634.0,0.0,634.0,707,707,356.58024691358025,0,15,0,1000000,3000,4
60021,60021,240084,409,132,528,719.0,0.0,719.0,801,801,477.72727272727275,0,17,0,1000000,3000,4
60277,60277,241108,410,256,1024,1020.0,0.0,1020.0,1127,1127,616.015625,0,23,0,1000000,3000,4
60397,60397,241588,411,120,480,625.0,0.0,625.0,706,706,357.76666666666665,0,15,0,1000000,3000,4
60629,60629,242516,412,232,928,797.0,0.0,797.0,898,898,623.4137931034483,0,18,0,1000000,3000,4
60675,60675,242700,413,46,184,230.0,0.0,230.0,297,297,151.19565217391303,0,6,0,1000000,3000,4
60719,60719,242876,414,44,176,229.0,0.0,229.0,294,294,155.70454545454547,0,6,0,1000000,3000,4
60849,60849,243396,415,130,520,626.0,0.0,626.0,708,708,367.84615384615387,0,15,0,1000000,3000,4
60888,60888,243552,416,39,156,238.0,0.0,238.0,301,301,151.71794871794873,0,7,0,1000000,3000,4
60933,60933,243732,417,45,180,221.0,0.0,221.0,286,286,160.51111111111112,0,6,0,1000000,3000,4
60982,60982,243928,418,49,196,228.0,0.0,228.0,293,293,145.26530612244898,0,6,0,1000000,3000,4
61068,61068,244272,419,86,344,650.0,0.0,650.0,722,722,363.75581395348837,0,15,0,1000000,3000,4
61113,61113,244452,420,45,180,225.0,0.0,225.0,290,290,158.0888888888889,0,6,0,1000000,3000,4
61240,61240,244960,421,127,508,593.0,0.0,593.0,675,675,374.1968503937008,0,14,0,1000000,3000,4
61454,61454,245816,422,214,856,1028.0,0.0,1028.0,1126,1126,548.7757009345794,0,23,0,1000000,3000,4
61568,61568,246272,423,114,456,604.0,0.0,604.0,682,682,384.7280701754386,0,14,0,1000000,3000,4
61678,61678,246712,424,110,440,609.0,0.0,609.0,686,686,347.44545454545454,0,14,0,1000000,3000,4
61929,61929,247716,425,251,1004,1319.0,0.0,1319.0,1425,1425,727.8685258964143,0,29,0,1000000,3000,4
62331,62331,249324,426,402,1608,1298.0,0.0,1298.0,1436,1436,790.5970149253732,0,29,0,1000000,3000,4
62369,62369,249476,427,38,152,237.0,0.0,237.0,301,301,158.8684210526316,0,7,0,1000000,3000,4
62573,62573,250292,428,204,816,1319.0,0.0,1319.0,1414,1414,738.1666666666666,0,29,0,1000000,3000,4
62669,62669,250676,429,96,384,617.0,0.0,617.0,693,693,390.9166666666667,0,14,0,1000000,3000,4
62706,62706,250824,430,37,148,232.0,0.0,232.0,296,296,165.1891891891892,0,6,0,1000000,3000,4
62965,62965,251860,431,259,1036,1318.0,0.0,1318.0,1427,1427,722.3281853281853,0,29,0,1000000,3000,4
62996,62996,251984,432,31,124,245.0,0.0,245.0,308,308,163.51612903225808,0,7,0,1000000,3000,4
63168,63168,252672,433,172,688,764.0,0.0,764.0,855,855,534.7383720930233,0,18,0,1000000,3000,4
63380,63380,253520,434,212,848,1320.0,0.0,1320.0,1419,1419,751.8584905660377,0,29,0,1000000,3000,4
63465,63465,253860,435,85,340,613.0,0.0,613.0,687,687,405.43529411764706,0,14,0,1000000,3000,4
63542,63542,254168,436,77,308,598.0,0.0,598.0,671,671,310.0779220779221,0,14,0,1000000,3000,4
63582,63582,254328,437,40,160,230.0,0.0,230.0,295,295,159.0,0,6,0,1000000,3000,4
63618,63618,254472,438,36,144,232.0,0.0,232.0,297,297,164.66666666666666,0,6,0,1000000,3000,4
63824,63824,255296,439,206,824,1043.0,0.0,1043.0,1141,1141,629.6310679611651,0,23,0,1000000,3000,4
64015,64015,256060,440,191,764,1333.0,0.0,1333.0,1429,1429,707.0314136125654,0,29,0,1000000,3000,4
64105,64105,256420,441,90,360,628.0,0.0,628.0,702,702,390.5888888888889,0,15,0,1000000,3000,4
64176,64176,256704,442,71,284,632.0,0.0,632.0,704,704,384.7464788732394,0,15,0,1000000,3000,4
64206,64206,256824,443,30,120,252.0,0.0,252.0,315,315,156.6,0,7,0,1000000,3000,4
64330,64330,257320,444,124,496,742.0,0.0,742.0,823,823,515.233870967742,0,17,0,1000000,3000,4
64367,64367,257468,445,37,148,245.0,0.0,245.0,310,310,150.7027027027027,0,7,0,1000000,3000,4
64406,64406,257624,446,39,156,242.0,0.0,242.0,307,307,139.82051282051282,0,7,0,1000000,3000,4
64499,64499,257996,447,93,372,617.0,0.0,617.0,692,692,389.01075268817203,0,14,0,1000000,3000,4
64725,64725,258900,448,226,904,1316.0,0.0,1316.0,1417,1417,766.8008849557522,0,29,0,1000000,3000,4
64825,64825,259300,449,100,400,605.0,0.0,605.0,682,682,403.07,0,14,0,1000000,3000,4
65038,65038,260152,450,213,852,1038.0,0.0,1038.0,1137,1137,600.2816901408451,0,23,0,1000000,3000,4
65132,65132,260528,451,94,376,633.0,0.0,633.0,709,709,387.1595744680851,0,15,0,1000000,3000,4
65168,65168,260672,452,36,144,247.0,0.0,247.0,312,312,152.19444444444446,0,7,0,1000000,3000,4
65206,65206,260824,453,38,152,227.0,0.0,227.0,291,291,167.42105263157896,0,6,0,1000000,3000,4
65406,65406,261624,454,200,800,1428.0,0.0,1428.0,1526,1526,720.0,0,31,0,1000000,3000,4
65584,65584,262336,455,178,712,1038.0,0.0,1038.0,1129,1129,608.056179775281,0,23,0,1000000,3000,4
65665,65665,262660,456,81,324,632.0,0.0,632.0,706,706,355.1604938271605,0,15,0,1000000,3000,4
65771,65771,263084,457,106,424,625.0,0.0,625.0,704,704,400.54716981132077,0,15,0,1000000,3000,4
65916,65916,263664,458,145,580,1346.0,0.0,1346.0,1433,1433,682.0689655172414,0,29,0,1000000,3000,4
66109,66109,264436,459,193,772,805.0,0.0,805.0,898,900,547.580310880829,0,19,0,1000000,3000,4
66261,66261,265044,460,152,608,637.0,0.0,637.0,722,722,490.32236842105266,0,15,0,1000000,3000,4
66298,66298,265192,461,37,148,233.0,0.0,233.0,298,298,171.56756756756758,0,6,0,1000000,3000,4
66531,66531,266124,462,233,932,1028.0,0.0,1028.0,1130,1130,701.7982832618026,0,23,0,1000000,3000,4
66592,66592,266368,463,61,244,609.0,0.0,609.0,679,679,327.6885245901639,0,14,0,1000000,3000,4
66895,66895,267580,464,303,1212,1906.0,0.0,1906.0,2024,2024,873.6336633663366,0,41,0,1000000,3000,4
66990,66990,267960,465,95,380,596.0,0.0,596.0,670,670,417.5578947368421,0,14,0,1000000,3000,4
67197,67197,268788,466,207,828,1032.0,0.0,1032.0,1129,1129,658.5652173913044,0,23,0,1000000,3000,4
67387,67387,269548,467,190,760,1033.0,0.0,1033.0,1126,1126,661.1578947368421,0,23,0,1000000,3000,4
67471,67471,269884,468,84,336,632.0,0.0,632.0,706,706,351.3452380952381,0,15,0,1000000,3000,4
67645,67645,270580,469,174,696,1144.0,0.0,1144.0,1234,1234,679.1551724137931,0,25,0,1000000,3000,4
67713,67713,270852,470,68,272,608.0,0.0,608.0,679,679,335.75,0,14,0,1000000,3000,4
67864,67864,271456,471,151,604,813.0,0.0,813.0,898,898,540.4039735099337,0,18,0,1000000,3000,4
67932,67932,271728,472,68,272,609.0,0.0,609.0,680,680,342.02941176470586,0,14,0,1000000,3000,4
67970,67970,271880,473,38,152,234.0,0.0,234.0,299,299,153.1578947368421,0,6,0,1000000,3000,4
68062,68062,272248,474,92,368,615.0,0.0,615.0,691,691,404.4021739130435,0,14,0,1000000,3000,4
68138,68138,272552,475,76,304,630.0,0.0,630.0,703,703,354.32894736842104,0,15,0,1000000,3000,4
68299,68299,273196,476,161,644,738.0,0.0,738.0,827,827,509.4472049689441,0,17,0,1000000,3000,4
68412,68412,273648,477,113,452,628.0,0.0,628.0,708,708,361.7345132743363,0,15,0,1000000,3000,4
