global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
7680,7680,30720,-0.00314471498131752,17.440433502197266,1.9188098907470703,0.0005254531279206276,0.0,0.0001,15,18,19,23,25,17,11,0,0,0,0,0,0.1953125,1,0.03,0.0035957103571035987,0.4602509257092606
7808,7808,31232,-0.0005946531891822815,11.296807289123535,1.919961929321289,6.072409451007843e-05,0.0,0.0001,16,16,20,22,30,13,11,0,0,0,0,0,0.234375,1,0.03,0.00558985148472857,0.7155009900452569
7936,7936,31744,0.0018971674144268036,4.917526721954346,1.9282289743423462,0.0004936028271913528,0.0,0.0001,19,19,19,18,24,20,9,0,0,0,0,0,0.1875,1,0.03,0.0011990961643277842,0.15348430903395638
8064,8064,32256,-0.0015455745160579681,48.216156005859375,1.932507872581482,0.00010072533041238785,0.0,0.0001,21,17,23,15,27,18,7,0,0,0,0,0,0.2109375,1,0.03,0.010934467688230143,1.3996118640934583
8192,8192,32768,-0.002258589491248131,58.38165283203125,1.9299834966659546,8.708983659744263e-05,0.0,0.0001,13,22,19,18,19,19,18,0,0,0,0,0,0.171875,1,0.03,0.019555257400043047,2.50307294720551
8320,8320,33280,0.0009113065898418427,15.516197204589844,1.9231137037277222,0.0005910778418183327,0.0,0.0001,17,21,17,18,24,15,16,0,0,0,0,0,0.1875,1,0.03,0.02059931280746241,2.6367120393551886
8448,8448,33792,-0.0031496435403823853,31.67603302001953,1.9073013067245483,0.0013795066624879837,0.0,0.0001,11,21,15,24,22,16,19,0,0,0,0,0,0.1875,1,0.03,0.02101145087817713,2.6894657124066725
8576,8576,34304,0.014332152903079987,17.431591033935547,1.87858247756958,0.0031347032636404037,0.03515625,0.0001,20,20,18,16,25,13,16,0,0,0,0,0,0.1953125,1,0.03,0.012222615820292049,1.5644948249973822
8704,8704,34816,-0.001797989010810852,14.231916427612305,1.8362157344818115,0.0031980928033590317,0.01171875,0.0001,16,25,14,15,36,16,6,0,0,0,0,0,0.28125,1,0.03,0.017431337495281696,2.231211199396057
8832,8832,35328,7.248669862747192e-05,30.912803649902344,1.7791612148284912,0.004392671398818493,0.10546875,0.0001,15,31,16,19,25,11,11,0,0,0,0,0,0.2421875,1,0.03,0.020258326993371156,2.593065855151508
8960,8960,35840,-0.006586052477359772,24.0094051361084,1.734891414642334,0.0020213667303323746,0.0234375,0.0001,12,28,7,15,45,15,6,0,0,0,0,0,0.3515625,1,0.03,0.017755021366383517,2.27264273489709
9088,9088,36352,0.0028775930404663086,10.271215438842773,1.6871137619018555,0.002789393998682499,0.04296875,0.0001,11,20,13,20,46,13,5,0,0,0,0,0,0.359375,1,0.03,0.02238024577854958,2.864671459654346
9216,9216,36864,-0.006593912839889526,25.15878677368164,1.628284215927124,0.003080965019762516,0.06640625,0.0001,11,33,17,13,45,5,4,0,0,0,0,0,0.3515625,1,0.03,0.02062269972429931,2.6397055647103116
9344,9344,37376,-0.006391465663909912,2.969573497772217,1.5890321731567383,0.0019094496965408325,0.0,0.0001,12,23,17,10,53,9,4,0,0,0,0,0,0.4140625,1,0.03,0.027521189675098867,3.522712278412655
9472,9472,37888,-0.004229985177516937,77.7108383178711,1.5329947471618652,0.000893469899892807,0.0,0.0001,14,30,16,6,51,8,3,0,0,0,0,0,0.3984375,1,0.03,0.011536092466258197,1.4766198356810492
9600,9600,38400,-0.0016439296305179596,4.44444465637207,1.5151128768920898,0.0005330797284841537,0.0,0.0001,7,20,15,8,67,8,3,0,0,0,0,0,0.5234375,1,0.03,0.02842046119621955,3.637819033116102
9728,9728,38912,-0.020006995648145676,4.530810832977295,1.4147945642471313,0.005821269005537033,0.203125,0.0001,15,22,10,8,67,6,0,0,0,0,0,0,0.5234375,1,0.03,0.023069082519668882,2.952842562517617
9856,9856,39424,0.02303357981145382,9.000506401062012,1.2803964614868164,0.013764847069978714,0.28515625,0.0001,5,19,8,10,74,10,2,0,0,0,0,0,0.578125,1,0.03,0.03577284206949116,4.578923784894869
9984,9984,39936,0.003637656569480896,6.973692893981934,1.2667691707611084,0.0023620007559657097,0.11328125,0.0001,7,12,16,4,85,4,0,0,0,0,0,0,0.6640625,1,0.03,0.022249435698995512,2.8479277694714256
10112,10112,40448,-0.011201132088899612,12.396696090698242,1.1838500499725342,0.00988945085555315,0.12109375,0.0001,2,9,17,7,86,6,1,0,0,0,0,0,0.671875,1,0.03,0.025598787783565058,3.2766448362963274
10240,10240,40960,0.01879158616065979,8.685544967651367,0.9192079901695251,0.023297937586903572,0.3046875,0.0001,3,4,16,5,89,10,1,0,0,0,0,0,0.6953125,1,0.03,0.025943439092316112,3.3207602038164623
10368,10368,41472,-0.01008712686598301,8.55327033996582,1.0124518871307373,0.004029861651360989,0.0625,0.0001,2,8,8,3,100,5,2,0,0,0,0,0,0.78125,1,0.03,0.02386693118569383,3.05496719176881
10496,10496,41984,0.06220393627882004,13.012351989746094,1.3263285160064697,0.021643171086907387,0.37890625,0.0001,3,13,7,10,90,4,1,0,0,0,0,0,0.703125,1,0.03,0.024051765928561508,3.078626038855873
10624,10624,42496,0.03606611490249634,21.603958129882812,1.486329197883606,0.008822889067232609,0.1328125,0.0001,9,10,8,17,71,9,4,0,0,0,0,0,0.5546875,1,0.03,0.006794712284317939,0.8697231723926961
10752,10752,43008,-0.0037977471947669983,26.73154640197754,1.5789203643798828,0.0022475337609648705,0.0703125,0.0001,6,9,11,14,67,10,11,0,0,0,0,0,0.5234375,1,0.03,0.027942358681229962,3.576621911197435
10880,10880,43520,-0.007677100598812103,16.186981201171875,1.6459228992462158,0.007431600242853165,0.15234375,0.0001,6,21,16,14,60,8,3,0,0,0,0,0,0.46875,1,0.03,0.01812329219364983,2.3197814007871784
11008,11008,44032,0.005175119265913963,13.376323699951172,1.6904902458190918,0.004138952121138573,0.0859375,0.0001,8,13,10,20,60,11,6,0,0,0,0,0,0.46875,1,0.03,0.02131463794512456,2.7282736569759436
11136,11136,44544,-0.0018645226955413818,15.672710418701172,1.7663278579711914,0.01864974945783615,0.1953125,0.0001,16,7,13,12,60,15,5,0,0,0,0,0,0.46875,1,0.03,0.013981657309614093,1.7896521356306039
11264,11264,45056,-0.0017820578068494797,19.69715118408203,1.8179923295974731,0.01057401206344366,0.3515625,0.0001,17,13,21,28,35,13,1,0,0,0,0,0,0.2734375,1,0.03,0.02123925895193679,2.718625145847909
11392,11392,45568,0.030667828395962715,26.29601287841797,1.8245494365692139,0.00860685110092163,0.30078125,0.0001,10,13,16,21,39,20,9,0,0,0,0,0,0.3046875,1,0.03,0.011926523725833249,1.5265950369066559
11520,11520,46080,0.00017326883971691132,15.193775177001953,1.805445671081543,0.001840563490986824,0.0,0.0001,16,15,17,19,42,16,3,0,0,0,0,0,0.328125,1,0.03,0.027273239893020218,3.490974706306588
11648,11648,46592,-0.004985678941011429,18.518606185913086,1.7912274599075317,0.0008784690871834755,0.0,0.0001,14,13,15,18,40,17,11,0,0,0,0,0,0.3125,1,0.03,0.016812769808439043,2.1520345354801975
11776,11776,47104,-0.008203648030757904,12.58877944946289,1.7816828489303589,0.0011166147887706757,0.0,0.0001,10,10,13,26,47,17,5,0,0,0,0,0,0.3671875,1,0.03,0.018969648595430044,2.4281150202150457
11904,11904,47616,0.002659868448972702,2.1887459754943848,1.7386729717254639,0.002079666592180729,0.0,0.0001,16,13,14,23,42,15,5,0,0,0,0,0,0.328125,1,0.03,0.018390837789411307,2.3540272370446473
12032,12032,48128,0.009726297110319138,10.747422218322754,1.701385259628296,0.001761692576110363,0.03515625,0.0001,13,13,11,11,51,23,6,0,0,0,0,0,0.3984375,1,0.03,0.018403731487296682,2.3556776303739753
12160,12160,48640,-0.006131676957011223,23.383283615112305,1.7215172052383423,0.0033802269026637077,0.0703125,0.0001,11,9,15,20,52,18,3,0,0,0,0,0,0.40625,1,0.03,0.014476068603926251,1.8529367813025601
12288,12288,49152,0.0017311498522758484,17.970260620117188,1.7607345581054688,0.0015351595357060432,0.0,0.0001,8,4,14,21,51,25,5,0,0,0,0,0,0.3984375,1,0.03,0.018599933288896864,2.3807914609787986
12416,12416,49664,0.006092280149459839,14.081815719604492,1.760987639427185,0.00030985381454229355,0.0,0.0001,9,18,13,16,40,23,9,0,0,0,0,0,0.3125,1,0.03,0.0211707998169004,2.709862376563251
12544,12544,50176,0.0021889209747314453,13.38019847869873,1.7903199195861816,0.005155597813427448,0.09375,0.0001,9,17,16,18,45,18,5,0,0,0,0,0,0.3515625,1,0.03,0.021415476671336364,2.7411810139310546
12672,12672,50688,0.0031013265252113342,30.076129913330078,1.8419688940048218,0.010740871541202068,0.3203125,0.0001,15,16,16,16,35,27,3,0,0,0,0,0,0.2734375,1,0.03,0.012960830158817771,1.6589862603286747
12800,12800,51200,-0.029149755835533142,20.093334197998047,1.848759651184082,0.004475720226764679,0.0859375,0.0001,18,17,9,27,39,16,2,0,0,0,0,0,0.3046875,1,0.03,0.024269132311019348,3.1064489358104765
12928,12928,51712,0.0024978071451187134,25.70237922668457,1.8416192531585693,0.0017721252515912056,0.0,0.0001,21,28,10,29,18,17,5,0,0,0,0,0,0.2265625,1,0.03,0.013800260455354874,1.7664333382854238
13056,13056,52224,-0.003250565379858017,18.61720848083496,1.8489749431610107,0.0004452774301171303,0.0,0.0001,19,32,6,25,26,16,4,0,0,0,0,0,0.25,1,0.03,0.0053318189668516425,0.6824728277570102
13184,13184,52736,-0.009192205965518951,9.00033187866211,1.8654093742370605,0.0006454046815633774,0.00390625,0.0001,23,20,9,24,32,17,3,0,0,0,0,0,0.25,1,0.03,0.005227594924008372,0.6691321502730716
13312,13312,53248,0.0063116103410720825,30.076059341430664,1.8959269523620605,0.005556318908929825,0.1796875,0.0001,24,20,5,33,22,19,5,0,0,0,0,0,0.2578125,1,0.03,0.00965020270405148,1.2352259461185895
13440,13440,53760,0.0031268298625946045,36.44520568847656,1.9022133350372314,0.0010948684066534042,0.0,0.0001,25,28,14,16,20,21,4,0,0,0,0,0,0.21875,1,0.03,0.012260309616522136,1.5693196309148334
13568,13568,54272,-0.014773555099964142,22.037220001220703,1.8993369340896606,0.0021534981206059456,0.03515625,0.0001,24,27,16,21,20,14,6,0,0,0,0,0,0.2109375,1,0.03,0.015709512406374415,2.010817588015925
13696,13696,54784,0.021161168813705444,17.562047958374023,1.8964006900787354,0.003370036371052265,0.078125,0.0001,16,28,16,22,27,12,7,0,0,0,0,0,0.21875,1,0.03,0.008056678814682527,1.0312548882793635
13824,13824,55296,-0.0014578737318515778,11.46428108215332,1.9001272916793823,0.0007055401802062988,0.0,0.0001,15,27,22,10,24,24,6,0,0,0,0,0,0.2109375,1,0.03,0.006224582411277879,0.7967465486435685
13952,13952,55808,0.0022451281547546387,6.553850173950195,1.9090750217437744,0.0005563721060752869,0.0,0.0001,17,27,17,9,23,26,9,0,0,0,0,0,0.2109375,1,0.03,0.008440982855518087,1.080445805506315
14080,14080,56320,-0.013436682522296906,3.2846381664276123,1.9218941926956177,0.0008649146184325218,0.01953125,0.0001,12,22,24,17,19,20,14,0,0,0,0,0,0.1875,1,0.03,0.004299536249618541,0.5503406399511732
14208,14208,56832,-0.0027123913168907166,46.0334358215332,1.9290523529052734,0.00030529871582984924,0.0,0.0001,16,29,24,16,17,19,7,0,0,0,0,0,0.2265625,1,0.03,0.010695232885382211,1.368989809328923
14336,14336,57344,-0.002475125715136528,12.190638542175293,1.927335500717163,7.088948041200638e-05,0.0,0.0001,18,23,27,11,21,16,12,0,0,0,0,0,0.2109375,1,0.03,0.01411655673655332,1.806919262278825
14464,14464,57856,-0.008479330688714981,13.249082565307617,1.9187941551208496,0.0005905721336603165,0.0,0.0001,17,21,20,17,19,15,19,0,0,0,0,0,0.1640625,1,0.03,0.015060535420388987,1.9277485338097904
14592,14592,58368,-0.003707677125930786,19.44816780090332,1.9099127054214478,0.0005117971450090408,0.0,0.0001,19,28,22,14,16,14,15,0,0,0,0,0,0.21875,1,0.03,0.009556691762782066,1.2232565456361044
14720,14720,58880,-0.0017367005348205566,21.852163314819336,1.913708209991455,0.0005775121971964836,0.0,0.0001,22,28,23,12,18,17,8,0,0,0,0,0,0.21875,1,0.03,0.00921723984856726,1.1798067006166093
14848,14848,59392,-0.004043642431497574,18.537076950073242,1.9165887832641602,0.0028262734413146973,0.078125,0.0001,18,26,31,12,17,15,9,0,0,0,0,0,0.2421875,1,0.03,0.008940972371419775,1.1444444635417312
14976,14976,59904,0.002946268767118454,31.20012664794922,1.9097918272018433,0.001651058904826641,0.0,0.0001,18,21,23,15,21,22,8,0,0,0,0,0,0.1796875,1,0.03,0.025415036263439106,3.2531246417202055
15104,15104,60416,-0.007164865732192993,6.7906670570373535,1.8921351432800293,0.0024501485750079155,0.02734375,0.0001,22,17,20,15,15,28,11,0,0,0,0,0,0.21875,1,0.03,0.01773196958765766,2.2696921072201803
15232,15232,60928,0.011563491076231003,8.109061241149902,1.8562867641448975,0.003138825297355652,0.04296875,0.0001,14,16,20,14,23,35,6,0,0,0,0,0,0.2734375,1,0.03,0.016329233756096073,2.0901419207802974
