global_step,global_decision_step,approx_global_env_frame_step,episode,episode_decision_steps,episode_approx_env_frame_steps,episode_ext_reward,episode_int_reward,episode_total_reward,episode_final_x_pos,episode_max_x_pos,episode_mean_x_pos,visited_bins,episode_timeout,train_total_timesteps,train_max_episode_steps,frame_skip
41722,41722,166888,257,238,952,1034.0,0.0,1034.0,1137,1137,607.5588235294117,23,0,50000,3000,4
41883,41883,167532,258,161,644,811.0,0.0,811.0,898,899,573.0434782608696,18,0,50000,3000,4
42131,42131,168524,259,248,992,1402.0,0.0,1402.0,1508,1508,718.9758064516129,31,0,50000,3000,4
42273,42273,169092,260,142,568,735.0,0.0,735.0,820,820,470.6830985915493,17,0,50000,3000,4
42307,42307,169228,261,34,136,234.0,0.0,234.0,298,298,165.61764705882354,6,0,50000,3000,4
42534,42534,170136,262,227,908,1307.0,0.0,1307.0,1409,1409,672.0837004405287,29,0,50000,3000,4
42644,42644,170576,263,110,440,632.0,0.0,632.0,712,712,351.3909090909091,15,0,50000,3000,4
42756,42756,171024,264,112,448,607.0,0.0,607.0,687,687,377.80357142857144,14,0,50000,3000,4
42958,42958,171832,265,202,808,1338.0,0.0,1338.0,1436,1436,687.980198019802,29,0,50000,3000,4
42990,42990,171960,266,32,128,250.0,0.0,250.0,314,314,151.03125,7,0,50000,3000,4
43043,43043,172172,267,53,212,222.0,0.0,222.0,290,290,149.30188679245282,6,0,50000,3000,4
43217,43217,172868,268,174,696,1036.0,0.0,1036.0,1125,1125,610.3103448275862,23,0,50000,3000,4
43255,43255,173020,269,38,152,241.0,0.0,241.0,305,305,153.1578947368421,7,0,50000,3000,4
43481,43481,173924,270,226,904,1326.0,0.0,1326.0,1428,1428,727.9203539823009,29,0,50000,3000,4
43523,43523,174092,271,42,168,238.0,0.0,238.0,304,304,148.57142857142858,7,0,50000,3000,4
43627,43627,174508,272,104,416,623.0,0.0,623.0,700,700,374.11538461538464,15,0,50000,3000,4
43871,43871,175484,273,244,976,754.0,0.0,754.0,859,859,550.077868852459,18,0,50000,3000,4
44122,44122,176488,274,251,1004,1029.0,0.0,1029.0,1135,1135,680.5338645418327,23,0,50000,3000,4
44437,44437,177748,275,315,1260,1545.0,0.0,1545.0,1665,1665,775.1269841269841,34,0,50000,3000,4
44545,44545,178180,276,108,432,591.0,0.0,591.0,669,669,392.93518518518516,14,0,50000,3000,4
44586,44586,178344,277,41,164,231.0,0.0,231.0,296,296,157.78048780487805,6,0,50000,3000,4
44711,44711,178844,278,125,500,596.0,0.0,596.0,677,677,392.112,14,0,50000,3000,4
44801,44801,179204,279,90,360,605.0,0.0,605.0,680,680,336.5111111111111,14,0,50000,3000,4
44977,44977,179908,280,176,704,808.0,0.0,808.0,898,898,546.7329545454545,18,0,50000,3000,4
45018,45018,180072,281,41,164,233.0,0.0,233.0,298,298,163.21951219512195,6,0,50000,3000,4
45193,45193,180772,282,175,700,1047.0,0.0,1047.0,1138,1138,618.9485714285714,23,0,50000,3000,4
45232,45232,180928,283,39,156,232.0,0.0,232.0,295,295,164.17948717948718,6,0,50000,3000,4
45368,45368,181472,284,136,544,738.0,0.0,738.0,822,822,476.16911764705884,17,0,50000,3000,4
45501,45501,182004,285,133,532,602.0,0.0,602.0,685,685,374.9398496240602,14,0,50000,3000,4
45758,45758,183032,286,257,1028,1302.0,0.0,1302.0,1410,1410,746.136186770428,29,0,50000,3000,4
45930,45930,183720,287,172,688,764.0,0.0,764.0,854,854,520.1337209302326,18,0,50000,3000,4
46178,46178,184712,288,248,992,752.0,0.0,752.0,858,858,537.8145161290323,18,0,50000,3000,4
46815,46815,187260,289,637,2548,1763.0,0.0,1763.0,1947,1947,865.1208791208791,39,0,50000,3000,4
46864,46864,187456,290,49,196,228.0,0.0,228.0,294,294,144.3469387755102,6,0,50000,3000,4
46915,46915,187660,291,51,204,213.0,0.0,213.0,279,279,169.2941176470588,6,0,50000,3000,4
47178,47178,188712,292,263,1052,1017.0,0.0,1017.0,1125,1125,658.4486692015209,23,0,50000,3000,4
47369,47369,189476,293,191,764,805.0,0.0,805.0,898,898,528.0,18,0,50000,3000,4
47414,47414,189656,294,45,180,228.0,0.0,228.0,292,292,155.73333333333332,6,0,50000,3000,4
47606,47606,190424,295,192,768,772.0,0.0,772.0,867,867,523.9010416666666,18,0,50000,3000,4
47651,47651,190604,296,45,180,227.0,0.0,227.0,293,293,150.77777777777777,6,0,50000,3000,4
47693,47693,190772,297,42,168,234.0,0.0,234.0,299,299,144.35714285714286,6,0,50000,3000,4
47748,47748,190992,298,55,220,214.0,0.0,214.0,281,281,155.1090909090909,6,0,50000,3000,4
47792,47792,191168,299,44,176,236.0,0.0,236.0,301,301,149.20454545454547,7,0,50000,3000,4
48052,48052,192208,300,260,1040,1022.0,0.0,1022.0,1129,1129,665.3384615384615,23,0,50000,3000,4
48299,48299,193196,301,247,988,1308.0,0.0,1308.0,1412,1412,728.6194331983805,29,0,50000,3000,4
48343,48343,193372,302,44,176,229.0,0.0,229.0,293,293,159.79545454545453,6,0,50000,3000,4
48493,48493,193972,303,150,600,747.0,0.0,747.0,833,833,493.82666666666665,17,0,50000,3000,4
48704,48704,194816,304,211,844,1310.0,0.0,1310.0,1409,1409,658.9763033175356,29,0,50000,3000,4
48820,48820,195280,305,116,464,608.0,0.0,608.0,688,688,336.5603448275862,14,0,50000,3000,4
48865,48865,195460,306,45,180,232.0,0.0,232.0,298,298,145.24444444444444,6,0,50000,3000,4
49023,49023,196092,307,158,632,1038.0,0.0,1038.0,1124,1124,514.8164556962025,23,0,50000,3000,4
49059,49059,196236,308,36,144,245.0,0.0,245.0,308,308,145.0,7,0,50000,3000,4
49102,49102,196408,309,43,172,225.0,0.0,225.0,289,289,164.7674418604651,6,0,50000,3000,4
49317,49317,197268,310,215,860,1317.0,0.0,1317.0,1415,1415,772.2511627906977,29,0,50000,3000,4
49413,49413,197652,311,96,384,648.0,0.0,648.0,722,722,344.7291666666667,15,0,50000,3000,4
49672,49672,198688,312,259,1036,1406.0,0.0,1406.0,1514,1514,759.8725868725869,31,0,50000,3000,4
49858,49858,199432,313,186,744,1037.0,0.0,1037.0,1130,1130,551.6451612903226,23,0,50000,3000,4
