global_step,global_decision_step,approx_global_env_frame_step,policy_loss,value_loss,entropy,approx_kl,clip_fraction,learning_rate,rollout_action_0,rollout_action_1,rollout_action_2,rollout_action_3,rollout_action_4,rollout_action_5,rollout_action_6,rollout_action_7,rollout_action_8,rollout_action_9,rollout_action_10,rollout_action_11,dominant_action_frac,reward_clip,target_kl,rollout_int_reward_mean,rollout_int_reward_sum
13312,13312,53248,0.003285743296146393,5.6097869873046875,1.5462563037872314,0.0008933171629905701,0.0,0.0001,46,19,14,1,29,19,0,0,0,0,0,0,0.359375,1,0.03,0.0,0.0
13440,13440,53760,0.0033859945833683014,59.20215606689453,1.5470106601715088,0.0005130376666784286,0.0,0.0001,38,26,10,0,36,18,0,0,0,0,0,0,0.296875,1,0.03,0.0,0.0
13568,13568,54272,-0.0018768608570098877,13.749262809753418,1.5593910217285156,0.0002040807157754898,0.0,0.0001,30,15,14,0,45,24,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
13696,13696,54784,-0.0011690333485603333,3.9554648399353027,1.5442348718643188,0.000600721687078476,0.0,0.0001,39,11,13,0,40,25,0,0,0,0,0,0,0.3125,1,0.03,0.0,0.0
13824,13824,55296,0.03861704096198082,10.575160026550293,1.4789042472839355,0.024892617017030716,0.140625,0.0001,39,18,11,0,35,25,0,0,0,0,0,0,0.3046875,1,0.03,0.0,0.0
13952,13952,55808,-0.009865902364253998,24.46664047241211,1.4271323680877686,0.008366735652089119,0.140625,0.0001,40,8,16,0,39,24,1,0,0,0,0,0,0.3125,1,0.03,0.0,0.0
14080,14080,56320,0.012026680633425713,14.508382797241211,1.3776271343231201,0.0023573534563183784,0.01171875,0.0001,46,3,17,0,52,10,0,0,0,0,0,0,0.40625,1,0.03,0.0,0.0
14208,14208,56832,-0.0014818217605352402,29.266496658325195,1.3605152368545532,0.000356798991560936,0.0078125,0.0001,44,2,19,0,44,19,0,0,0,0,0,0,0.34375,1,0.03,0.0,0.0
14336,14336,57344,-0.0017975270748138428,22.728832244873047,1.3779871463775635,0.0003690803423523903,0.00390625,0.0001,45,3,17,0,44,19,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
14464,14464,57856,-0.008974589407444,8.370414733886719,1.3547625541687012,0.0011600488796830177,0.0,0.0001,30,3,17,1,54,23,0,0,0,0,0,0,0.421875,1,0.03,0.0,0.0
14592,14592,58368,-0.007079184055328369,10.919891357421875,1.312316656112671,0.0031318962574005127,0.0,0.0001,36,7,18,0,55,12,0,0,0,0,0,0,0.4296875,1,0.03,0.0,0.0
14720,14720,58880,-0.009732246398925781,11.990890502929688,1.2679202556610107,0.003443855792284012,0.0546875,0.0001,31,4,19,0,62,12,0,0,0,0,0,0,0.484375,1,0.03,0.0,0.0
14848,14848,59392,-0.001547589898109436,4.845728874206543,1.215116262435913,0.002002968452870846,0.03515625,0.0001,29,8,17,0,63,10,1,0,0,0,0,0,0.4921875,1,0.03,0.0,0.0
14976,14976,59904,0.009550631046295166,8.332626342773438,1.232672929763794,0.007888257503509521,0.203125,0.0001,40,1,12,0,66,9,0,0,0,0,0,0,0.515625,1,0.03,0.0,0.0
15104,15104,60416,0.010200003162026405,6.7797417640686035,1.2567417621612549,0.0018365690484642982,0.046875,0.0001,38,4,9,0,65,12,0,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
15232,15232,60928,0.008751176297664642,1.936052918434143,1.2259280681610107,0.0024744151160120964,0.05859375,0.0001,28,4,12,0,56,28,0,0,0,0,0,0,0.4375,1,0.03,0.0,0.0
15360,15360,61440,-0.007391082122921944,8.924649238586426,1.226106882095337,0.001267487183213234,0.0234375,0.0001,24,2,12,0,68,22,0,0,0,0,0,0,0.53125,1,0.03,0.0,0.0
15488,15488,61952,0.0008412357419729233,2.0401434898376465,1.2634028196334839,0.0012312689796090126,0.046875,0.0001,37,3,12,0,65,11,0,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
15616,15616,62464,0.014507763087749481,10.20839786529541,1.332540512084961,0.004622668027877808,0.07421875,0.0001,25,3,15,0,65,20,0,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
15744,15744,62976,0.0025466475635766983,2.645156145095825,1.3375251293182373,0.0006381161510944366,0.0,0.0001,30,4,11,0,59,24,0,0,0,0,0,0,0.4609375,1,0.03,0.0,0.0
15872,15872,63488,-0.004299189895391464,15.728560447692871,1.3236411809921265,0.0015464359894394875,0.0234375,0.0001,27,1,17,0,65,18,0,0,0,0,0,0,0.5078125,1,0.03,0.0,0.0
16000,16000,64000,-0.014435246586799622,7.162228584289551,1.3942370414733887,0.007375885732471943,0.21875,0.0001,24,2,21,0,70,11,0,0,0,0,0,0,0.546875,1,0.03,0.0,0.0
16128,16128,64512,-0.003428500145673752,15.010557174682617,1.4261209964752197,0.001805296167731285,0.0,0.0001,23,7,27,0,54,17,0,0,0,0,0,0,0.421875,1,0.03,0.0,0.0
16256,16256,65024,-0.00048363208770751953,8.197687149047852,1.4478554725646973,0.0008115917444229126,0.0,0.0001,29,4,22,0,46,27,0,0,0,0,0,0,0.359375,1,0.03,0.0,0.0
16384,16384,65536,0.00015151500701904297,2.499520778656006,1.4523916244506836,0.0007878346368670464,0.0,0.0001,35,3,27,0,49,14,0,0,0,0,0,0,0.3828125,1,0.03,0.0,0.0
16512,16512,66048,0.008816838264465332,9.993492126464844,1.4250035285949707,0.03149104863405228,0.3072916666666667,0.0001,30,6,28,0,45,19,0,0,0,0,0,0,0.3515625,1,0.03,0.0,0.0
16640,16640,66560,0.0530531108379364,16.021289825439453,1.4230268001556396,0.036415617913007736,0.546875,0.0001,18,1,37,0,40,32,0,0,0,0,0,0,0.3125,1,0.03,0.0,0.0
16768,16768,67072,0.00270736962556839,4.965402603149414,1.413625955581665,0.004854418337345123,0.09375,0.0001,10,3,35,0,42,38,0,0,0,0,0,0,0.328125,1,0.03,0.0,0.0
